match_id,year,round,match_date,venue,crowd,home_team,away_team,home_score,away_score,match_margin,match_result,home_win_rate_last3,home_win_rate_last5,home_win_rate_last10,home_avg_score_for_last5,home_avg_score_against_last5,home_win_streak,home_rest_days,home_ladder_pts_cum_pre,home_ladder_rank_pre,home_h2h_win_rate_prior,home_h2h_games_played_prior,home_venue_games_prior,home_venue_win_rate_prior,away_win_rate_last3,away_win_rate_last5,away_win_rate_last10,away_avg_score_for_last5,away_avg_score_against_last5,away_win_streak,away_rest_days,away_ladder_pts_cum_pre,away_ladder_rank_pre,away_h2h_win_rate_prior,away_h2h_games_played_prior,away_venue_games_prior,away_venue_win_rate_prior
2004-08-20__Melbourne Cricket Ground__Collingwood Magpies__Port Adelaide Power,2004,21,2004-08-20,Melbourne Cricket Ground,27226.0,Collingwood Magpies,Port Adelaide Power,70,107,-37,Away Win,0.6666666666666666,0.6,0.5,96.8,93.4,0.0,7.0,32.0,2.0,0.25,8,176,0.4659090909090909,0.6666666666666666,0.8,0.8,111.6,72.2,2.0,6.0,60.0,1.0,0.6666666666666666,9,18,0.2777777777777778
2004-08-21__Princes Park__Carlton Blues__Melbourne Demons,2004,21,2004-08-21,Princes Park,22254.0,Carlton Blues,Melbourne Demons,93,62,31,Home Win,0.3333333333333333,0.4,0.5,66.0,94.4,0.0,6.0,32.0,6.0,0.39285714285714285,28,180,0.6611111111111111,0.3333333333333333,0.6,0.7,84.8,76.0,0.0,7.0,56.0,1.0,0.5757575757575758,33,33,0.42424242424242425
2004-08-21__Marvel Stadium__North Melbourne Kangaroos__Western Bulldogs,2004,21,2004-08-21,Marvel Stadium,24741.0,Western Bulldogs,North Melbourne Kangaroos,136,106,30,Home Win,0.0,0.0,0.1,69.6,116.2,0.0,7.0,16.0,8.0,0.4838709677419355,31,54,0.2962962962962963,0.3333333333333333,0.4,0.6,92.2,88.2,0.0,6.0,40.0,5.0,0.5,36,36,0.5833333333333334
2004-08-21__AAMI Stadium__Adelaide Crows__Geelong Cats,2004,21,2004-08-21,AAMI Stadium,37576.0,Adelaide Crows,Geelong Cats,109,87,22,Home Win,0.6666666666666666,0.4,0.4,76.6,100.0,1.0,6.0,28.0,7.0,0.5294117647058824,17,160,0.65,1.0,1.0,0.9,99.6,67.6,6.0,7.0,56.0,1.0,0.47058823529411764,17,17,0.11764705882352941
2004-08-21__Accor Stadium__Essendon Bombers__Sydney Swans,2004,21,2004-08-21,Accor Stadium,46440.0,Sydney Swans,Essendon Bombers,110,90,20,Home Win,0.6666666666666666,0.4,0.6,83.0,82.0,1.0,7.0,44.0,3.0,0.375,32,9,0.5555555555555556,0.6666666666666666,0.4,0.4,92.4,96.8,1.0,8.0,44.0,3.0,0.6333333333333333,30,2,0.5
2004-08-22__Domain Stadium__Fremantle Dockers__West Coast Eagles,2004,21,2004-08-22,Domain Stadium,41907.0,West Coast Eagles,Fremantle Dockers,93,45,48,Home Win,1.0,0.8,0.7,99.4,70.8,3.0,7.0,44.0,3.0,0.7647058823529411,17,153,0.6993464052287581,0.3333333333333333,0.6,0.5,83.8,83.0,0.0,8.0,44.0,3.0,0.2,15,99,0.5151515151515151
2004-08-22__The Gabba__Brisbane Lions__St Kilda Saints,2004,21,2004-08-22,The Gabba,35823.0,Brisbane Lions,St Kilda Saints,130,85,45,Home Win,0.3333333333333333,0.6,0.7,97.6,66.8,1.0,8.0,56.0,2.0,0.8181818181818182,11,93,0.7419354838709677,0.6666666666666666,0.8,0.5,112.8,83.6,2.0,7.0,60.0,1.0,0.4,10,8,0.0
2004-08-27__Melbourne Cricket Ground__Carlton Blues__Collingwood Magpies,2004,22,2004-08-27,Melbourne Cricket Ground,60898.0,Collingwood Magpies,Carlton Blues,107,108,-1,Away Win,0.3333333333333333,0.6,0.4,96.2,93.0,0.0,7.0,32.0,2.0,0.37142857142857144,35,177,0.4632768361581921,0.6666666666666666,0.4,0.5,70.6,94.4,1.0,6.0,36.0,1.0,0.6410256410256411,39,128,0.5390625
2004-08-28__Marvel Stadium__Fremantle Dockers__St Kilda Saints,2004,22,2004-08-28,Marvel Stadium,35329.0,St Kilda Saints,Fremantle Dockers,112,83,29,Home Win,0.6666666666666666,0.6,0.5,108.8,97.4,0.0,6.0,60.0,1.0,0.4,10,56,0.42857142857142855,0.0,0.4,0.5,74.4,85.6,0.0,6.0,44.0,6.0,0.5555555555555556,9,17,0.35294117647058826
2004-08-28__The Gabba__Brisbane Lions__North Melbourne Kangaroos,2004,22,2004-08-28,The Gabba,33122.0,Brisbane Lions,North Melbourne Kangaroos,170,57,113,Home Win,0.6666666666666666,0.6,0.7,101.8,69.2,2.0,6.0,60.0,1.0,0.5,12,94,0.7446808510638298,0.3333333333333333,0.4,0.5,101.0,101.4,0.0,7.0,40.0,7.0,0.46153846153846156,13,9,0.3333333333333333
2004-08-29__GMHBA Stadium__Geelong Cats__Hawthorn Hawks,2004,22,2004-08-29,GMHBA Stadium,21192.0,Geelong Cats,Hawthorn Hawks,123,58,65,Home Win,0.6666666666666666,0.8,0.8,101.6,77.0,0.0,8.0,56.0,2.0,0.2857142857142857,35,186,0.6236559139784946,0.6666666666666666,0.4,0.2,79.6,102.2,1.0,7.0,16.0,6.0,0.6666666666666666,27,11,0.8181818181818182
2004-08-29__Marvel Stadium__Essendon Bombers__Western Bulldogs,2004,22,2004-08-29,Marvel Stadium,39894.0,Essendon Bombers,Western Bulldogs,113,96,17,Home Win,0.3333333333333333,0.4,0.3,95.8,95.4,0.0,8.0,44.0,3.0,0.6285714285714286,35,44,0.7272727272727273,0.3333333333333333,0.2,0.2,85.8,118.8,1.0,8.0,20.0,5.0,0.36666666666666664,30,55,0.3090909090909091
2004-09-03__The Gabba__Brisbane Lions__St Kilda Saints,2004,QF,2004-09-03,The Gabba,33582.0,Brisbane Lions,St Kilda Saints,149,69,80,Home Win,1.0,0.6,0.7,98.0,71.0,3.0,6.0,64.0,1.0,0.8333333333333334,12,95,0.7473684210526316,0.6666666666666666,0.6,0.6,105.8,95.6,1.0,6.0,64.0,1.0,0.36363636363636365,11,9,0.0
2004-09-04__Melbourne Cricket Ground__Essendon Bombers__Melbourne Demons,2004,EF,2004-09-04,Melbourne Cricket Ground,60903.0,Melbourne Demons,Essendon Bombers,99,104,-5,Away Win,0.0,0.2,0.5,66.8,91.0,0.0,7.0,56.0,1.0,0.23076923076923078,26,262,0.5076335877862596,0.6666666666666666,0.6,0.4,100.0,89.2,1.0,6.0,48.0,4.0,0.7714285714285715,35,197,0.6649746192893401
2004-09-05__AAMI Stadium__Geelong Cats__Port Adelaide Power,2004,QF,2004-09-05,AAMI Stadium,39250.0,Port Adelaide Power,Geelong Cats,117,62,55,Home Win,1.0,0.8,0.9,108.6,72.4,4.0,7.0,68.0,1.0,0.4444444444444444,9,100,0.72,0.6666666666666666,0.8,0.8,100.0,73.8,1.0,7.0,60.0,2.0,0.4,10,18,0.1111111111111111
2004-09-25__Melbourne Cricket Ground__Brisbane Lions__Port Adelaide Power,2004,GF,2004-09-25,Melbourne Cricket Ground,77671.0,Port Adelaide Power,Brisbane Lions,113,73,40,Home Win,1.0,1.0,0.9,110.0,68.2,6.0,8.0,76.0,1.0,0.35714285714285715,14,19,0.3157894736842105,1.0,1.0,0.8,119.8,65.8,5.0,7.0,72.0,2.0,0.6363636363636364,11,23,0.43478260869565216
2005-03-24__The Gabba__Brisbane Lions__St Kilda Saints,2005,1,2005-03-24,The Gabba,33369.0,Brisbane Lions,St Kilda Saints,116,93,23,Home Win,0.6666666666666666,0.8,0.7,121.2,79.8,0.0,180.0,0.0,1.0,0.8461538461538461,13,96,0.75,0.3333333333333333,0.4,0.6,92.2,102.4,0.0,188.0,0.0,1.0,0.3333333333333333,12,10,0.0
2005-03-26__Marvel Stadium__Carlton Blues__North Melbourne Kangaroos,2005,1,2005-03-26,Marvel Stadium,40345.0,North Melbourne Kangaroos,Carlton Blues,105,85,20,Home Win,0.0,0.2,0.5,83.8,122.8,0.0,210.0,0.0,1.0,0.3793103448275862,29,37,0.5675675675675675,0.6666666666666666,0.6,0.5,77.4,89.6,2.0,211.0,0.0,1.0,0.5483870967741935,31,18,0.3333333333333333
2005-03-26__Melbourne Cricket Ground__Essendon Bombers__Melbourne Demons,2005,1,2005-03-26,Melbourne Cricket Ground,47849.0,Melbourne Demons,Essendon Bombers,103,57,46,Home Win,0.0,0.0,0.4,65.2,99.2,0.0,203.0,0.0,1.0,0.2222222222222222,27,263,0.5057034220532319,0.6666666666666666,0.6,0.5,98.4,93.2,0.0,196.0,0.0,1.0,0.7777777777777778,36,199,0.6633165829145728
2005-03-27__Melbourne Cricket Ground__Geelong Cats__Richmond Tigers,2005,1,2005-03-27,Melbourne Cricket Ground,48251.0,Richmond Tigers,Geelong Cats,98,160,-62,Away Win,0.0,0.0,0.0,79.4,114.4,0.0,211.0,0.0,1.0,0.21428571428571427,28,248,0.4596774193548387,0.3333333333333333,0.4,0.7,84.2,86.4,0.0,190.0,0.0,1.0,0.7741935483870968,31,91,0.5494505494505495
2005-03-27__Sydney Cricket Ground__Hawthorn Hawks__Sydney Swans,2005,1,2005-03-27,Sydney Cricket Ground,27274.0,Sydney Swans,Hawthorn Hawks,118,55,63,Home Win,0.6666666666666666,0.8,0.6,83.2,64.2,0.0,198.0,0.0,1.0,0.29411764705882354,34,235,0.5361702127659574,0.3333333333333333,0.4,0.2,78.6,98.2,0.0,210.0,0.0,1.0,0.6944444444444444,36,17,0.5294117647058824
2005-03-27__AAMI Stadium__Adelaide Crows__West Coast Eagles,2005,1,2005-03-27,AAMI Stadium,39055.0,Adelaide Crows,West Coast Eagles,53,64,-11,Away Win,0.6666666666666666,0.6,0.5,84.8,78.2,0.0,210.0,0.0,1.0,0.4444444444444444,18,162,0.6481481481481481,0.6666666666666666,0.8,0.8,86.4,61.8,0.0,204.0,0.0,1.0,0.5,20,16,0.1875
2005-03-28__Melbourne Cricket Ground__Collingwood Magpies__Western Bulldogs,2005,1,2005-03-28,Melbourne Cricket Ground,53259.0,Collingwood Magpies,Western Bulldogs,80,112,-32,Away Win,0.0,0.4,0.4,94.6,101.4,0.0,213.0,0.0,1.0,0.6216216216216216,37,178,0.4606741573033708,0.3333333333333333,0.2,0.1,91.8,118.4,0.0,211.0,0.0,1.0,0.4,30,82,0.4146341463414634
2005-04-01__Melbourne Cricket Ground__Carlton Blues__Essendon Bombers,2005,2,2005-04-01,Melbourne Cricket Ground,56446.0,Carlton Blues,Essendon Bombers,110,106,4,Home Win,0.6666666666666666,0.6,0.4,81.8,88.4,0.0,6.0,0.0,1.0,0.36585365853658536,41,129,0.5426356589147286,0.3333333333333333,0.4,0.4,85.6,96.4,0.0,6.0,0.0,1.0,0.5365853658536586,41,200,0.66
2005-04-02__Marvel Stadium__Melbourne Demons__Western Bulldogs,2005,2,2005-04-02,Marvel Stadium,26307.0,Western Bulldogs,Melbourne Demons,111,137,-26,Away Win,0.6666666666666666,0.4,0.2,102.8,113.2,1.0,5.0,4.0,1.0,0.4857142857142857,35,56,0.30357142857142855,0.3333333333333333,0.2,0.5,75.4,85.6,1.0,7.0,4.0,1.0,0.5,38,15,0.7333333333333333
2005-04-02__AAMI Stadium__Brisbane Lions__Port Adelaide Power,2005,2,2005-04-02,AAMI Stadium,34892.0,Port Adelaide Power,Brisbane Lions,75,73,2,Home Win,0.6666666666666666,0.8,0.8,92.4,74.2,0.0,7.0,0.0,8.0,0.4,15,102,0.7254901960784313,0.6666666666666666,0.8,0.7,118.4,81.4,1.0,9.0,4.0,1.0,0.5833333333333334,12,11,0.45454545454545453
2005-04-03__Melbourne Cricket Ground__Hawthorn Hawks__Richmond Tigers,2005,2,2005-04-03,Melbourne Cricket Ground,33409.0,Hawthorn Hawks,Richmond Tigers,89,103,-14,Away Win,0.3333333333333333,0.4,0.2,77.0,100.4,0.0,7.0,0.0,2.0,0.7096774193548387,31,114,0.5526315789473685,0.0,0.0,0.0,79.4,125.8,0.0,7.0,0.0,2.0,0.375,32,249,0.4578313253012048
2005-04-03__UTAS Stadium__Fremantle Dockers__St Kilda Saints,2005,2,2005-04-03,UTAS Stadium,12465.0,St Kilda Saints,Fremantle Dockers,59,58,1,Home Win,0.3333333333333333,0.4,0.5,93.8,99.6,0.0,10.0,0.0,2.0,0.45454545454545453,11,4,0.5,0.3333333333333333,0.2,0.5,62.8,87.8,1.0,8.0,4.0,1.0,0.5,10,3,0.0
2005-04-08__Melbourne Cricket Ground__Geelong Cats__Melbourne Demons,2005,3,2005-04-08,Melbourne Cricket Ground,51793.0,Melbourne Demons,Geelong Cats,114,66,48,Home Win,0.6666666666666666,0.4,0.5,93.6,94.4,2.0,6.0,8.0,1.0,0.38235294117647056,34,264,0.5075757575757576,0.3333333333333333,0.4,0.6,86.6,89.4,0.0,6.0,4.0,2.0,0.65625,32,92,0.5543478260869565
2005-04-09__Marvel Stadium__North Melbourne Kangaroos__St Kilda Saints,2005,3,2005-04-09,Marvel Stadium,36140.0,St Kilda Saints,North Melbourne Kangaroos,93,100,-7,Away Win,0.3333333333333333,0.4,0.5,83.2,94.6,1.0,6.0,4.0,3.0,0.3793103448275862,29,57,0.43859649122807015,0.6666666666666666,0.4,0.5,89.2,119.4,2.0,7.0,8.0,1.0,0.5384615384615384,26,38,0.5789473684210527
2005-04-09__Domain Stadium__Fremantle Dockers__West Coast Eagles,2005,3,2005-04-09,Domain Stadium,42027.0,Fremantle Dockers,West Coast Eagles,80,88,-8,Away Win,0.3333333333333333,0.2,0.4,59.8,78.4,0.0,6.0,4.0,3.0,0.1875,16,101,0.5148514851485149,0.6666666666666666,0.8,0.8,76.4,60.4,2.0,7.0,8.0,1.0,0.7777777777777778,18,154,0.7012987012987013
2005-04-09__Melbourne Cricket Ground__Carlton Blues__Collingwood Magpies,2005,3,2005-04-09,Melbourne Cricket Ground,61608.0,Carlton Blues,Collingwood Magpies,108,128,-20,Away Win,0.6666666666666666,0.6,0.5,89.0,98.2,1.0,8.0,4.0,3.0,0.65,40,130,0.5461538461538461,0.0,0.0,0.3,83.8,105.8,0.0,6.0,0.0,8.0,0.3611111111111111,36,179,0.4581005586592179
2005-04-09__The Gabba__Brisbane Lions__Sydney Swans,2005,3,2005-04-09,The Gabba,33960.0,Brisbane Lions,Sydney Swans,81,87,-6,Away Win,0.3333333333333333,0.6,0.6,99.0,85.0,0.0,7.0,4.0,3.0,0.6,10,97,0.7525773195876289,0.3333333333333333,0.6,0.6,83.2,64.4,0.0,7.0,4.0,3.0,0.38461538461538464,13,9,0.2222222222222222
2005-04-10__AAMI Stadium__Adelaide Crows__Port Adelaide Power,2005,3,2005-04-10,AAMI Stadium,44807.0,Adelaide Crows,Port Adelaide Power,124,56,68,Home Win,0.3333333333333333,0.6,0.4,88.2,79.4,1.0,7.0,4.0,1.0,0.26666666666666666,15,163,0.6441717791411042,0.6666666666666666,0.8,0.8,90.4,76.8,1.0,8.0,4.0,1.0,0.6428571428571429,14,103,0.7281553398058253
2005-04-10__Marvel Stadium__Richmond Tigers__Western Bulldogs,2005,3,2005-04-10,Marvel Stadium,30871.0,Western Bulldogs,Richmond Tigers,84,88,-4,Away Win,0.3333333333333333,0.4,0.2,103.2,116.6,0.0,8.0,4.0,1.0,0.5714285714285714,28,57,0.2982456140350877,0.3333333333333333,0.2,0.1,83.4,120.8,1.0,7.0,4.0,1.0,0.4117647058823529,34,30,0.43333333333333335
2005-04-16__Marvel Stadium__Essendon Bombers__Geelong Cats,2005,4,2005-04-16,Marvel Stadium,48653.0,Geelong Cats,Essendon Bombers,131,75,56,Home Win,0.3333333333333333,0.4,0.5,87.4,88.8,0.0,8.0,4.0,2.0,0.4838709677419355,31,31,0.5483870967741935,0.3333333333333333,0.4,0.5,81.6,92.2,1.0,6.0,4.0,2.0,0.5172413793103449,29,45,0.7333333333333333
2005-04-16__Melbourne Cricket Ground__Brisbane Lions__Hawthorn Hawks,2005,4,2005-04-16,Melbourne Cricket Ground,27778.0,Hawthorn Hawks,Brisbane Lions,115,69,46,Home Win,0.0,0.2,0.2,77.2,101.4,0.0,6.0,0.0,8.0,0.38461538461538464,13,115,0.5478260869565217,0.3333333333333333,0.4,0.6,85.4,88.6,0.0,7.0,4.0,2.0,0.5833333333333334,12,24,0.4166666666666667
2005-04-16__Domain Stadium__West Coast Eagles__Western Bulldogs,2005,4,2005-04-16,Domain Stadium,39124.0,West Coast Eagles,Western Bulldogs,143,107,36,Home Win,1.0,0.8,0.8,75.4,67.4,3.0,7.0,12.0,1.0,0.6333333333333333,30,155,0.7032258064516129,0.3333333333333333,0.4,0.2,107.8,104.8,0.0,6.0,4.0,2.0,0.3333333333333333,24,13,0.23076923076923078
2005-04-22__AAMI Stadium__Geelong Cats__Port Adelaide Power,2005,5,2005-04-22,AAMI Stadium,33405.0,Port Adelaide Power,Geelong Cats,95,99,-4,Away Win,0.3333333333333333,0.4,0.7,81.2,93.4,0.0,6.0,6.0,2.0,0.5,10,105,0.7142857142857143,0.3333333333333333,0.4,0.5,98.8,91.0,1.0,6.0,8.0,1.0,0.36363636363636365,11,19,0.10526315789473684
2005-04-23__Melbourne Cricket Ground__Hawthorn Hawks__North Melbourne Kangaroos,2005,5,2005-04-23,Melbourne Cricket Ground,38764.0,North Melbourne Kangaroos,Hawthorn Hawks,108,89,19,Home Win,1.0,0.8,0.6,87.4,99.4,4.0,8.0,16.0,1.0,0.40540540540540543,37,219,0.5707762557077626,0.3333333333333333,0.2,0.3,78.4,98.0,1.0,7.0,4.0,6.0,0.5555555555555556,36,116,0.5517241379310345
2005-04-23__Sydney Cricket Ground__Melbourne Demons__Sydney Swans,2005,5,2005-04-23,Sydney Cricket Ground,29099.0,Sydney Swans,Melbourne Demons,60,94,-34,Away Win,0.3333333333333333,0.4,0.6,79.8,89.0,0.0,6.0,8.0,4.0,0.5142857142857142,35,236,0.538135593220339,0.6666666666666666,0.6,0.4,111.4,97.8,0.0,6.0,12.0,2.0,0.4722222222222222,36,18,0.3888888888888889
2005-04-23__Marvel Stadium__Adelaide Crows__Western Bulldogs,2005,5,2005-04-23,Marvel Stadium,27900.0,Western Bulldogs,Adelaide Crows,140,109,31,Home Win,0.0,0.2,0.2,102.0,112.2,0.0,7.0,4.0,6.0,0.5263157894736842,19,58,0.29310344827586204,1.0,0.6,0.6,87.6,71.8,3.0,6.0,12.0,2.0,0.43478260869565216,23,16,0.5625
2005-04-24__Marvel Stadium__Richmond Tigers__St Kilda Saints,2005,5,2005-04-24,Marvel Stadium,49580.0,St Kilda Saints,Richmond Tigers,147,79,68,Home Win,0.6666666666666666,0.4,0.5,96.8,94.4,1.0,7.0,8.0,3.0,0.5333333333333333,30,59,0.4406779661016949,1.0,0.6,0.3,86.6,98.6,3.0,7.0,12.0,2.0,0.5,30,31,0.45161290322580644
2005-04-30__AAMI Stadium__Adelaide Crows__North Melbourne Kangaroos,2005,6,2005-04-30,AAMI Stadium,41867.0,Adelaide Crows,North Melbourne Kangaroos,74,64,10,Home Win,0.6666666666666666,0.6,0.6,97.4,82.8,0.0,7.0,12.0,4.0,0.3333333333333333,21,164,0.6463414634146342,1.0,1.0,0.6,97.6,83.2,5.0,7.0,20.0,1.0,0.65,20,13,0.46153846153846156
2005-04-30__Marvel Stadium__Brisbane Lions__Essendon Bombers,2005,6,2005-04-30,Marvel Stadium,44055.0,Essendon Bombers,Brisbane Lions,88,136,-48,Away Win,0.6666666666666666,0.4,0.5,79.6,97.6,1.0,5.0,8.0,5.0,0.5,10,46,0.717391304347826,0.0,0.2,0.5,84.6,105.4,0.0,6.0,4.0,8.0,0.4444444444444444,9,17,0.5294117647058824
2005-04-30__Domain Stadium__Sydney Swans__West Coast Eagles,2005,6,2005-04-30,Domain Stadium,39687.0,West Coast Eagles,Sydney Swans,104,59,45,Home Win,1.0,1.0,0.9,107.2,77.2,5.0,6.0,20.0,1.0,0.52,25,156,0.7051282051282052,0.3333333333333333,0.4,0.6,80.6,86.4,0.0,7.0,8.0,5.0,0.5,22,16,0.25
2005-05-01__Melbourne Cricket Ground__Collingwood Magpies__St Kilda Saints,2005,6,2005-05-01,Melbourne Cricket Ground,44122.0,Collingwood Magpies,St Kilda Saints,71,109,-38,Away Win,0.3333333333333333,0.2,0.3,88.4,95.4,0.0,6.0,4.0,6.0,0.71875,32,182,0.45604395604395603,0.6666666666666666,0.6,0.5,108.6,91.4,2.0,7.0,12.0,1.0,0.3225806451612903,31,56,0.39285714285714285
2005-05-01__GMHBA Stadium__Geelong Cats__Western Bulldogs,2005,6,2005-05-01,GMHBA Stadium,23019.0,Geelong Cats,Western Bulldogs,108,73,35,Home Win,0.6666666666666666,0.6,0.5,103.6,93.2,2.0,9.0,12.0,1.0,0.5789473684210527,38,187,0.6256684491978609,0.3333333333333333,0.4,0.3,110.8,111.4,1.0,8.0,8.0,4.0,0.4230769230769231,26,16,0.4375
2005-05-01__Marvel Stadium__Port Adelaide Power__Richmond Tigers,2005,6,2005-05-01,Marvel Stadium,21301.0,Richmond Tigers,Port Adelaide Power,123,67,56,Home Win,0.6666666666666666,0.6,0.3,93.6,106.4,0.0,7.0,12.0,1.0,0.2222222222222222,9,32,0.4375,0.0,0.2,0.6,77.6,98.6,0.0,9.0,6.0,5.0,0.875,8,12,0.5833333333333334
2005-05-06__Melbourne Cricket Ground__Adelaide Crows__Melbourne Demons,2005,7,2005-05-06,Melbourne Cricket Ground,39475.0,Melbourne Demons,Adelaide Crows,78,54,24,Home Win,0.3333333333333333,0.6,0.4,115.6,106.2,0.0,6.0,16.0,1.0,0.3333333333333333,18,266,0.5075187969924813,0.6666666666666666,0.8,0.6,101.6,82.8,1.0,6.0,16.0,1.0,0.6470588235294118,17,36,0.4166666666666667
2005-05-08__Domain Stadium__Collingwood Magpies__Fremantle Dockers,2005,7,2005-05-08,Domain Stadium,36491.0,Fremantle Dockers,Collingwood Magpies,180,68,112,Home Win,0.6666666666666666,0.4,0.3,87.2,92.0,2.0,8.0,12.0,3.0,0.3333333333333333,9,103,0.5145631067961165,0.0,0.2,0.2,86.6,94.8,0.0,7.0,4.0,5.0,0.6666666666666666,12,11,0.36363636363636365
2005-05-08__AAMI Stadium__North Melbourne Kangaroos__Port Adelaide Power,2005,7,2005-05-08,AAMI Stadium,27050.0,Port Adelaide Power,North Melbourne Kangaroos,119,72,47,Home Win,0.0,0.2,0.5,80.4,105.6,0.0,7.0,6.0,4.0,0.14285714285714285,7,106,0.7075471698113207,0.6666666666666666,0.8,0.6,89.4,81.0,0.0,8.0,20.0,2.0,0.8888888888888888,9,14,0.42857142857142855
2005-05-13__Marvel Stadium__Carlton Blues__Geelong Cats,2005,8,2005-05-13,Marvel Stadium,45758.0,Carlton Blues,Geelong Cats,73,143,-70,Away Win,0.3333333333333333,0.2,0.4,91.2,114.8,0.0,6.0,10.0,2.0,0.5151515151515151,33,20,0.35,1.0,0.8,0.6,104.6,91.6,4.0,6.0,20.0,1.0,0.5185185185185185,27,33,0.5757575757575758
2005-05-14__Melbourne Cricket Ground__Hawthorn Hawks__Melbourne Demons,2005,8,2005-05-14,Melbourne Cricket Ground,38587.0,Hawthorn Hawks,Melbourne Demons,128,89,39,Home Win,0.0,0.2,0.2,87.8,87.8,0.0,6.0,4.0,8.0,0.7272727272727273,33,117,0.5470085470085471,0.6666666666666666,0.6,0.5,103.8,94.8,1.0,8.0,20.0,2.0,0.3157894736842105,38,267,0.5093632958801498
2005-05-14__AAMI Stadium__Adelaide Crows__Brisbane Lions,2005,8,2005-05-14,AAMI Stadium,42357.0,Adelaide Crows,Brisbane Lions,63,72,-9,Away Win,0.3333333333333333,0.6,0.6,96.2,83.4,0.0,8.0,16.0,4.0,0.2727272727272727,11,165,0.6484848484848484,0.3333333333333333,0.2,0.4,91.4,111.4,0.0,7.0,8.0,7.0,0.6923076923076923,13,12,0.4166666666666667
2005-05-14__Marvel Stadium__North Melbourne Kangaroos__Western Bulldogs,2005,8,2005-05-14,Marvel Stadium,32901.0,North Melbourne Kangaroos,Western Bulldogs,92,118,-26,Away Win,0.3333333333333333,0.6,0.5,87.4,93.0,0.0,6.0,20.0,2.0,0.4864864864864865,37,39,0.5897435897435898,0.6666666666666666,0.4,0.4,102.8,107.0,1.0,7.0,12.0,6.0,0.5,32,59,0.3050847457627119
2005-05-15__Sydney Cricket Ground__Port Adelaide Power__Sydney Swans,2005,8,2005-05-15,Sydney Cricket Ground,24226.0,Sydney Swans,Port Adelaide Power,69,45,24,Home Win,0.3333333333333333,0.4,0.5,75.8,97.4,1.0,8.0,12.0,3.0,0.5,8,237,0.5358649789029536,0.3333333333333333,0.2,0.5,89.2,105.4,1.0,7.0,10.0,4.0,0.4444444444444444,9,6,0.3333333333333333
2005-05-15__Melbourne Cricket Ground__Collingwood Magpies__Richmond Tigers,2005,8,2005-05-15,Melbourne Cricket Ground,54330.0,Collingwood Magpies,Richmond Tigers,58,93,-35,Away Win,0.0,0.2,0.1,85.2,114.6,0.0,7.0,4.0,6.0,0.5666666666666667,30,183,0.453551912568306,0.6666666666666666,0.8,0.5,108.2,83.2,2.0,8.0,20.0,1.0,0.42424242424242425,33,251,0.46215139442231074
2005-05-21__Melbourne Cricket Ground__Collingwood Magpies__West Coast Eagles,2005,9,2005-05-21,Melbourne Cricket Ground,31105.0,Collingwood Magpies,West Coast Eagles,118,95,23,Home Win,0.0,0.0,0.1,71.2,111.6,0.0,6.0,4.0,8.0,0.3181818181818182,22,184,0.45108695652173914,1.0,1.0,0.9,117.6,75.8,8.0,7.0,32.0,1.0,0.64,25,46,0.41304347826086957
2005-05-22__Domain Stadium__Fremantle Dockers__Hawthorn Hawks,2005,9,2005-05-22,Domain Stadium,35393.0,Fremantle Dockers,Hawthorn Hawks,70,124,-54,Away Win,0.6666666666666666,0.6,0.4,112.0,99.6,0.0,7.0,16.0,3.0,0.3076923076923077,13,104,0.5192307692307693,0.3333333333333333,0.4,0.3,98.4,90.2,1.0,8.0,8.0,6.0,0.7,10,16,0.4375
2005-05-22__GMHBA Stadium__Geelong Cats__North Melbourne Kangaroos,2005,9,2005-05-22,GMHBA Stadium,24102.0,Geelong Cats,North Melbourne Kangaroos,146,61,85,Home Win,1.0,1.0,0.7,120.0,83.4,5.0,9.0,24.0,1.0,0.4594594594594595,37,188,0.6276595744680851,0.0,0.4,0.5,85.8,98.0,0.0,8.0,20.0,2.0,0.5277777777777778,36,13,0.6923076923076923
2005-05-22__Sydney Cricket Ground__Sydney Swans__Western Bulldogs,2005,9,2005-05-22,Sydney Cricket Ground,22358.0,Western Bulldogs,Sydney Swans,76,89,-13,Away Win,0.6666666666666666,0.6,0.5,109.6,107.8,2.0,8.0,16.0,3.0,0.6071428571428571,28,17,0.4117647058823529,0.6666666666666666,0.4,0.5,72.2,90.2,2.0,7.0,16.0,3.0,0.38235294117647056,34,238,0.5378151260504201
2005-05-27__Marvel Stadium__Melbourne Demons__Richmond Tigers,2005,10,2005-05-27,Marvel Stadium,44263.0,Melbourne Demons,Richmond Tigers,131,74,57,Home Win,0.6666666666666666,0.6,0.6,100.0,95.4,1.0,6.0,24.0,2.0,0.5454545454545454,33,17,0.7058823529411765,1.0,0.8,0.7,106.6,84.2,4.0,6.0,28.0,1.0,0.4722222222222222,36,33,0.45454545454545453
2005-05-28__Marvel Stadium__St Kilda Saints__Sydney Swans,2005,10,2005-05-28,Marvel Stadium,37014.0,St Kilda Saints,Sydney Swans,101,58,43,Home Win,0.0,0.4,0.4,93.2,92.0,0.0,8.0,16.0,4.0,0.4722222222222222,36,62,0.43548387096774194,1.0,0.6,0.5,74.2,81.4,3.0,6.0,20.0,2.0,0.5714285714285714,35,11,0.36363636363636365
